t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505831798.22,0.0,0.0,107.856,107.405,107.557,107.389,2.658,0.052,0.0,0.148387096774,2.323,40.0299800276,-4742486.24615,0.00250735271102,-118473.360289
1505831798.23,0.0,0.0,107.856,107.405,107.557,107.389,2.639,0.0,0.0,0.0,2.323,40.0093234591,-4546452.70472,0.00252155712865,-113634.830876
1505831798.24,0.0,0.0,109.342,107.405,107.557,107.389,2.6,0.035,0.0,0.0870967741935,2.31,39.9887750308,-4340009.64238,0.00252144810839,-108530.697403
1505831798.25,0.0,0.0,109.342,109.783,109.531,107.389,2.635,0.003,0.0,0.0677419354839,2.297,39.968327253,-4135926.98616,0.00252105754342,-103480.112139
1505831798.26,0.0,0.0,109.342,109.783,109.531,109.824,2.616,0.0,0.0,0.0,2.297,39.9479726895,-3946973.29252,0.00253473123434,-98802.8434684
1505831798.27,0.0,0.0,109.342,109.783,109.531,109.824,2.652,0.048,0.0,0.125806451613,2.297,39.9277040624,-3760450.86672,0.00254827751514,-94181.4951554
1505831798.29,0.0,0.0,109.342,109.783,109.531,109.824,2.665,0.0,0.0,0.0,2.323,39.9075143378,-3601857.00035,0.00259069092985,-90255.1075935
1505831798.3,0.0,0.0,109.342,109.783,109.531,109.824,2.623,0.052,0.0,0.138709677419,2.297,39.8873967662,-3394824.79412,0.00257498180539,-85110.2119805
1505831798.31,0.0,0.0,109.342,109.783,109.531,109.824,2.632,0.0,0.0,0.0,2.297,39.8673448966,-3215772.85744,0.00258813737234,-80661.8265095
1505831798.32,0.0,0.0,109.342,109.783,109.531,109.824,2.652,0.026,0.0,0.041935483871,2.323,39.8473525843,-3064721.3573,0.0026306034249,-76911.5426382
1505831798.33,0.0,0.0,109.342,109.783,109.531,109.824,2.619,0.019,0.0,0.0838709677419,2.297,39.8274139988,-2865292.59498,0.00261405069754,-71942.7225445
1505831798.34,0.0,0.0,109.342,109.783,109.531,109.824,2.658,0.0,0.0,0.0,2.31,39.8075236322,-2706628.41586,0.00264167360022,-67992.8859898
1505831798.35,0.0,0.0,109.342,109.783,109.531,109.824,2.632,0.052,0.0,0.135483870968,2.31,39.7876763064,-2537810.03705,0.00265436713591,-63783.8213398
1505831798.37,0.0,0.0,109.342,109.783,109.531,109.824,2.629,0.0,0.0,0.0,2.297,39.767867182,-2358845.50382,0.0026519166719,-59315.3636584
1505831798.38,0.0,0.0,108.342,109.783,109.531,109.824,2.639,0.045,0.0,0.122580645161,2.297,39.7480917631,-2195205.08057,0.00266426944211,-55227.936316
1505831798.39,0.0,0.0,108.342,108.171,108.281,109.824,2.626,0.0,0.0,0.0161290322581,2.31,39.7283458897,-2046891.83363,0.00269163508054,-51522.2012846
1505831798.4,0.0,0.0,108.342,108.171,108.281,108.197,2.652,0.016,0.0,0.0225806451613,2.297,39.7086257015,-1875709.23206,0.00268857039282,-47236.8206889
1505831798.41,0.0,0.0,108.342,108.171,108.281,108.197,2.635,0.026,0.0,0.0935483870968,2.297,39.6889275817,-1719853.29855,0.00270051868707,-43333.3275385
1505831798.42,0.0,0.0,108.342,108.171,108.281,108.197,2.639,0.0,0.0,0.0,2.297,39.6692481134,-1566587.18594,0.00271233250472,-39491.2245742
1505831798.44,0.0,0.0,108.342,108.171,108.281,108.197,2.623,0.055,0.0,0.141935483871,2.297,39.6495840661,-1415903.85182,0.00272401226194,-35710.4339217
1505831798.45,0.0,0.0,108.342,108.171,108.281,108.197,2.632,0.0,0.0,0.0,2.297,39.6299323994,-1267794.30076,0.00273555847481,-31990.8267312
1505831798.46,0.0,0.0,108.342,108.171,108.281,108.197,2.61,0.039,0.0,0.109677419355,2.297,39.6102902712,-1122248.42103,0.00274697170793,-28332.244307
