t,f_spd0,r_spd0,f_spd1,r_spd1,f_spd2,r_spd2,cra,crb,T,Vpz,Vms,gamma_dot,tau,mu_en_bal,mu_current_relation
1505832157.0,0.0,0.0,108.951,109.255,109.281,109.898,2.635,0.0,0.0,0.0,2.348,40.8939088808,2295049.30777,0.0028332048699,56122.0330994
1505832157.01,0.0,0.0,108.951,109.255,109.281,109.898,2.652,0.052,0.0,0.158064516129,2.348,40.8876438085,2263779.18532,0.00283228012478,55365.850767
1505832157.02,0.0,0.0,108.951,109.255,109.281,109.898,2.645,0.0,0.0,0.0,2.348,40.8809830423,2232655.68557,0.00283141790045,54613.5518134
1505832157.04,0.0,0.0,108.951,109.255,109.281,109.898,2.652,0.042,0.0,0.0935483870968,2.348,40.8739225981,2201690.71573,0.00283061941636,53865.4128545
1505832157.05,0.0,0.0,111.615,109.255,111.578,123.028,2.603,0.0,0.0,0.058064516129,2.374,40.8664584027,2145433.22354,0.00286122207441,52498.6335347
1505832157.06,0.0,0.0,111.615,111.705,111.578,123.028,2.623,0.0,0.0,0.0,2.335,40.8585864701,2153025.37377,0.00281355479561,52694.5633654
1505832157.07,0.0,0.0,111.615,111.705,111.578,123.028,2.668,0.052,0.0,0.138709677419,2.361,40.8503031782,2097156.1267,0.00284428103403,51337.5902634
1505832157.08,0.0,0.0,111.615,111.705,111.578,123.028,2.577,0.0,0.0,0.0,2.348,40.8416054729,2079699.00354,0.00282808992079,50921.0884209
1505832157.09,0.0,0.0,111.615,111.705,111.578,123.028,2.603,0.055,0.0,0.141935483871,2.335,40.8324909361,2062469.19764,0.00281197438043,50510.4917764
1505832157.11,0.0,0.0,111.615,111.705,111.578,123.028,2.613,0.0,0.0,0.00645161290323,2.335,40.822957795,2032743.94047,0.00281158744982,49794.1366883
1505832157.12,0.0,0.0,111.615,111.705,111.578,123.028,2.632,0.016,0.0,0.0354838709677,2.335,40.8130049254,2003261.54051,0.00281127157215,49083.9021574
1505832157.13,0.0,0.0,111.615,111.705,111.578,123.028,2.616,0.023,0.0,0.0935483870968,2.335,40.8026318559,1974025.13385,0.00281102703428,48379.8481634
1505832157.14,0.0,0.0,111.615,111.705,111.578,123.028,2.619,0.0,0.0,0.0,2.335,40.7918387714,1945036.3112,0.00281085395151,47681.9964429
1505832157.15,0.0,0.0,111.615,111.705,111.578,123.028,2.619,0.055,0.0,0.148387096774,2.335,40.7806265178,1916295.14825,0.00281075226851,46990.33124
1505832157.16,0.0,0.0,111.615,111.705,111.578,123.028,2.645,0.0,0.0,0.0,2.348,40.7689966057,1875067.70602,0.00282637031648,45992.4909154
1505832157.18,0.0,0.0,110.709,111.705,111.578,123.028,2.661,0.042,0.0,0.1,2.335,40.7569512134,1859549.63707,0.00281076208544,45625.3370704
1505832157.19,0.0,0.0,110.709,111.252,111.218,123.028,2.587,0.0,0.0,0.058064516129,2.323,40.7444931808,1843295.65073,0.00279642728577,45240.3627295
1505832157.2,0.0,0.0,110.709,111.252,111.218,111.739,2.6,0.0,0.0,0.0,2.335,40.7316259682,1803778.37333,0.00281105372719,44284.4676698
1505832157.21,0.0,0.0,110.709,111.252,111.218,111.739,2.639,0.048,0.0,0.132258064516,2.348,40.7183535371,1763521.67408,0.00282695578931,43310.2402453
1505832157.22,0.0,0.0,110.709,111.252,111.218,111.739,2.632,0.0,0.0,0.0,2.323,40.7046801892,1760717.48364,0.00279717340025,43255.897736
1505832157.23,0.0,0.0,110.709,111.252,111.218,111.739,2.665,0.055,0.0,0.141935483871,2.323,40.6906104653,1733655.8951,0.00279755799319,42605.7971428
1505832157.25,0.0,0.0,110.709,111.252,111.218,111.739,2.629,0.0,0.0,0.00967741935484,2.323,40.6761491248,1706817.67355,0.00279800912843,41961.1421011
1505832157.26,0.0,0.0,110.709,111.252,111.218,111.739,2.648,0.016,0.0,0.0354838709677,2.323,40.661301151,1680200.22865,0.00279852608172,41321.8510251
1505832157.27,0.0,0.0,110.709,111.252,111.218,111.739,2.632,0.023,0.0,0.0935483870968,2.335,40.6460717572,1642049.8372,0.0028135676615,40398.7339051
1505832157.28,0.0,0.0,110.709,111.252,111.218,111.739,2.626,0.0,0.0,0.0,2.323,40.6304663924,1627626.42027,0.00279975493097,40059.2600772
1505832157.29,0.0,0.0,110.709,111.252,111.218,111.739,2.613,0.055,0.0,0.154838709677,2.323,40.6144907475,1601671.89688,0.00280046564144,39435.971433
1505832157.3,0.0,0.0,110.709,111.252,111.218,111.739,2.619,0.0,0.0,0.0,2.323,40.5981507615,1575939.79297,0.00280123967984,38818.0191317
1505832157.32,0.0,0.0,110.1,111.252,111.218,111.739,2.6,0.042,0.0,0.106451612903,2.323,40.5814526264,1550428.80112,0.00280207624909,38205.3549288
1505832157.33,0.0,0.0,110.1,109.446,109.627,111.739,2.632,0.0,0.0,0.0516129032258,2.348,40.5644027804,1500649.67146,0.00283313984319,36994.2503426
1505832157.34,0.0,0.0,110.1,109.446,109.627,108.932,2.626,0.0,0.0,0.0,2.31,40.547007868,1512785.80427,0.00278824156834,37309.4312951
1505832157.35,0.0,0.0,110.1,109.446,109.627,108.932,2.629,0.042,0.0,0.129032258065,2.31,40.5292746681,1487908.39197,0.00278925370513,36711.9422727
1505832157.36,0.0,0.0,110.1,109.446,109.627,108.932,2.594,0.0,0.0,0.0,2.31,40.5112100292,1463227.71375,0.00279032350835,36119.0819207
1505832157.37,0.0,0.0,110.1,109.446,109.627,108.932,2.642,0.058,0.0,0.148387096774,2.31,40.4928208429,1438734.61774,0.0027914496461,35530.6098164
1505832157.39,0.0,0.0,110.1,109.446,109.627,108.932,2.639,0.0,0.0,0.0,2.335,40.4741140441,1389932.89234,0.00282285397073,34341.2802273
1505832157.4,0.0,0.0,110.1,109.446,109.627,108.932,2.613,0.026,0.0,0.0548387096774,2.31,40.4550966188,1390268.23608,0.002793865199,34365.7129084
1505832157.41,0.0,0.0,110.1,109.446,109.627,108.932,2.677,0.016,0.0,0.0838709677419,2.284,40.4357756113,1391738.39176,0.00276369114155,34418.4913166
1505832157.42,0.0,0.0,110.1,109.446,109.627,108.932,2.684,0.0,0.0,0.0,2.31,40.4161581318,1342425.28068,0.00279648893109,33215.0640419
1505832157.43,0.0,0.0,110.1,109.446,109.627,108.932,2.59,0.052,0.0,0.141935483871,2.31,40.3962513644,1318719.12136,0.00279787569401,32644.5914365
1505832157.44,0.0,0.0,110.1,109.446,109.627,108.932,2.623,0.0,0.0,0.0,2.323,40.3760625745,1282420.81567,0.00281506475655,31761.9087622
1505832157.45,0.0,0.0,108.682,109.446,109.627,108.932,2.623,0.045,0.0,0.122580645161,2.31,40.3555991138,1271726.30555,0.00280079405729,31513.0076985
1505832157.47,0.0,0.0,108.682,107.948,108.156,108.932,2.623,0.0,0.0,0.0290322580645,2.31,40.3348684081,1248434.95985,0.0028023236244,30951.7548741
1505832157.48,0.0,0.0,108.682,107.948,108.156,108.081,2.613,0.0,0.0,0.0,2.297,40.3138779166,1238007.36642,0.00278811909439,30709.2105846
1505832157.49,0.0,0.0,108.682,107.948,108.156,108.081,2.665,0.039,0.0,0.11935483871,2.31,40.292635078,1202240.74358,0.00280551781686,29837.7294325
1505832157.5,0.0,0.0,108.682,107.948,108.156,108.081,2.606,0.0,0.0,0.0,2.323,40.271147276,1166594.80089,0.00282297803218,28968.5017636
1505832157.51,0.0,0.0,108.682,107.948,108.156,108.081,2.61,0.058,0.0,0.154838709677,2.297,40.2494218333,1169262.11505,0.00279307656651,29050.4077275
1505832157.52,0.0,0.0,108.682,107.948,108.156,108.081,2.632,0.0,0.0,0.0,2.297,40.2274660182,1146574.51808,0.00279481149002,28502.280446
1505832157.54,0.0,0.0,108.682,107.948,108.156,108.081,2.668,0.032,0.0,0.0806451612903,2.31,40.2052870533,1111257.79596,0.00281241301163,27639.5936307
1505832157.55,0.0,0.0,108.682,107.948,108.156,108.081,2.645,0.01,0.0,0.0677419354839,2.297,40.182892124,1101503.65495,0.0027983976304,27412.2542386
1505832157.56,0.0,0.0,108.682,107.948,108.156,108.081,2.632,0.0,0.0,0.0,2.297,40.1602883878,1079111.61479,0.00280024660479,26870.1161797
1505832157.57,0.0,0.0,108.682,107.948,108.156,108.081,2.658,0.045,0.0,0.135483870968,2.297,40.1374829825,1056814.05526,0.00280213162837,26329.8537111
1505832157.58,0.0,0.0,108.682,107.948,108.156,108.081,2.655,0.0,0.0,0.0,2.323,40.1144830363,1009148.40315,0.00283579135264,25156.7096662
1505832157.59,0.0,0.0,108.933,107.948,108.924,108.081,2.616,0.042,0.0,0.125806451613,2.297,40.0912956782,1012514.94261,0.00280600708022,25255.2312287
1505832157.61,0.0,0.0,108.933,109.193,108.924,108.081,2.626,0.0,0.0,0.0322580645161,2.31,40.06792806,977793.60135,0.00282388851699,24403.3981464
1505832157.62,0.0,0.0,108.933,109.193,108.924,108.158,2.668,0.006,0.0,0.0,2.297,40.0443873915,968655.215543,0.00281001984587,24189.5376267
1505832157.63,0.0,0.0,108.933,109.193,108.924,108.158,2.632,0.042,0.0,0.116129032258,2.297,40.0206809768,946911.80957,0.00281207676359,23660.5621508
1505832157.64,0.0,0.0,108.933,109.193,108.924,108.158,2.61,0.0,0.0,0.0,2.297,39.9968162391,925307.44139,0.00281416701463,23134.5274049
1505832157.65,0.0,0.0,108.933,109.193,108.924,108.158,2.59,0.052,0.0,0.154838709677,2.297,39.9728007334,903854.335786,0.00281629037678,22611.7339591
1505832157.66,0.0,0.0,108.933,109.193,108.924,108.158,2.635,0.0,0.0,0.0,2.31,39.9486421564,869830.376188,0.00283439765464,21773.7156818
1505832157.68,0.0,0.0,108.933,109.193,108.924,108.158,2.652,0.029,0.0,0.0677419354839,2.258,39.9243483559,899638.688606,0.00277274425133,22533.5847835
1505832157.69,0.0,0.0,108.933,109.193,108.924,108.158,2.603,0.013,0.0,0.0806451612903,2.297,39.8999273408,840496.852516,0.00282285493879,21065.1223832
1505832157.7,0.0,0.0,108.933,109.193,108.924,108.158,2.619,0.0,0.0,0.0,2.297,39.8753872903,819737.752,0.00282510611956,20557.4869037
1505832157.71,0.0,0.0,108.933,109.193,108.924,108.158,2.613,0.052,0.0,0.145161290323,2.297,39.850736564,799170.867229,0.0028273877617,20054.1052973
1505832157.72,0.0,0.0,108.933,109.193,108.924,108.158,2.639,0.0,0.0,0.0,2.297,39.8259837116,778801.555111,0.00282969908392,19555.1115762
1505832157.74,0.0,0.0,106.005,109.193,108.924,108.158,2.629,0.042,0.0,0.116129032258,2.297,39.8011374759,758634.234822,0.00283203921765,19060.6169304
1505832157.75,0.0,0.0,106.005,105.943,105.55,108.158,2.629,0.0,0.0,0.0387096774194,2.323,39.7762067604,713208.402624,0.00286649024447,17930.5283412
1505832157.76,0.0,0.0,106.005,105.943,105.55,106.628,2.616,0.0,0.0,0.0,2.297,39.7512005336,718923.89269,0.00283680235857,18085.5894423
1505832157.79,0.0,0.0,106.005,105.943,105.55,106.628,2.6,0.0,0.0,0.0161290322581,2.284,39.726127706,712122.581998,0.00282315482493,17925.7990426
1505832157.8,0.0,0.0,106.005,105.943,105.55,106.628,2.619,0.016,0.0,0.0225806451613,2.284,39.7009970506,692807.18406,0.00282558731975,17450.6243049
1505832157.81,0.0,0.0,106.005,105.943,105.55,106.628,2.652,0.042,0.0,0.132258064516,2.258,39.6758171835,699175.888051,0.00279585056638,17622.2177055
1505832157.82,0.0,0.0,106.005,105.943,105.55,106.628,2.616,0.0,0.0,0.0,2.258,39.6505965707,680298.592,0.00279830150314,17157.3355974
1505832157.84,0.0,0.0,106.005,105.943,105.55,106.628,2.626,0.042,0.0,0.109677419355,2.271,39.6253435375,648908.093221,0.00281689879109,16376.0875059
1505832157.85,0.0,0.0,106.005,105.943,105.55,106.628,2.632,0.01,0.0,0.0741935483871,2.271,39.6000662792,630469.91053,0.00281940589921,15920.9306895
1505832157.86,0.0,0.0,106.005,105.943,105.55,106.628,2.574,0.0,0.0,0.0,2.297,39.5747728707,586786.485093,0.00285423989035,14827.2862364
1505832157.87,0.0,0.0,105.641,105.943,105.55,106.628,2.623,0.055,0.0,0.141935483871,2.271,39.5494712762,594250.876296,0.00282447719945,15025.5074751
1505832157.88,0.0,0.0,105.641,105.581,106.309,106.628,2.635,0.0,0.0,0.0,2.271,39.5241693562,576463.237621,0.0028270388618,14585.0816604
1505832157.9,0.0,0.0,105.641,105.581,106.309,105.345,2.652,0.052,0.0,0.122580645161,2.297,39.4988748742,533417.102175,0.00286201140618,13504.6151029
1505832157.91,0.0,0.0,105.641,105.581,106.309,105.345,2.613,0.0,0.0,0.0483870967742,2.284,39.473595496,528769.12401,0.00284841970086,13395.5145805
1505832157.92,0.0,0.0,105.641,105.581,106.309,105.345,2.623,0.0,0.0,0.0,2.271,39.4483387855,524317.056467,0.00283481106477,13291.2328531
1505832157.93,0.0,0.0,105.641,105.581,106.309,105.345,2.616,0.039,0.0,0.125806451613,2.271,39.4231122039,507323.645907,0.00283742639235,12868.685843
1505832157.94,0.0,0.0,105.641,105.581,106.309,105.345,2.619,0.0,0.0,0.0,2.271,39.3979231163,490515.665536,0.00284005176687,12450.2924707
1505832157.95,0.0,0.0,105.641,105.581,106.309,105.345,2.674,0.058,0.0,0.151612903226,2.284,39.3727788021,461154.157895,0.00285895830839,11712.512348
1505832157.97,0.0,0.0,105.641,105.581,106.309,105.345,2.616,0.0,0.0,0.0,2.271,39.3476864651,457430.96858,0.00284532706785,11625.358685
1505832157.98,0.0,0.0,105.641,105.581,106.309,105.345,2.635,0.023,0.0,0.058064516129,2.258,39.3226532434,453877.377336,0.00283167158899,11542.3894346
1505832157.99,0.0,0.0,105.641,105.581,106.309,105.345,2.597,0.016,0.0,0.0903225806452,2.258,39.2976862193,437758.301972,0.00283430859395,11139.5439296
1505832158.0,0.0,0.0,105.641,105.581,106.309,105.345,2.645,0.0,0.0,0.0,2.258,39.2727924297,421803.244276,0.00283694924094,10740.3425675
1505832158.01,0.0,0.0,105.641,105.581,106.309,105.345,2.661,0.045,0.0,0.145161290323,2.271,39.2479788755,393276.27019,0.00285594071522,10020.2935656
1505832158.02,0.0,0.0,102.822,105.581,103.655,105.345,2.619,0.0,0.0,0.0,2.271,39.2232525194,377640.181643,0.00285860028114,9627.96701921
1505832158.04,0.0,0.0,102.822,103.559,103.655,103.988,2.626,0.039,0.0,0.0870967741935,2.258,39.198620237,374894.846109,0.00284488124696,9563.98066671
1505832158.05,0.0,0.0,102.822,103.559,103.655,103.988,2.6,0.013,0.0,0.0677419354839,2.271,39.1740887197,346843.409817,0.00286391922307,8853.89861391
1505832158.06,0.0,0.0,102.822,103.559,103.655,103.988,2.658,0.0,0.0,0.0,2.284,39.1496643869,318950.859481,0.00288298596856,8146.96280225
1505832158.07,0.0,0.0,102.822,103.559,103.655,103.988,2.661,0.052,0.0,0.138709677419,2.258,39.1253533518,329414.629006,0.00285280705538,8419.46719417
1505832158.08,0.0,0.0,102.822,103.559,103.655,103.988,2.648,0.0,0.0,0.0,2.297,39.1011614234,276376.921909,0.00290476239436,7068.25352108
1505832158.09,0.0,0.0,102.822,103.559,103.655,103.988,2.635,0.048,0.0,0.135483870968,2.258,39.0770941164,299901.261562,0.00285807594007,7674.60499157
1505832158.11,0.0,0.0,102.822,103.559,103.655,103.988,2.629,0.0,0.0,0.0161290322581,2.258,39.0531566606,285404.305978,0.00286070443156,7308.09825332
1505832158.12,0.0,0.0,102.822,103.559,103.655,103.988,2.603,0.01,0.0,0.0225806451613,2.284,39.0293540105,245629.254278,0.00289629888245,6293.44913606
1505832158.13,0.0,0.0,102.822,103.559,103.655,103.988,2.606,0.029,0.0,0.106451612903,2.245,39.005690855,269713.95499,0.00284944866026,6914.73344217
1505832158.14,0.0,0.0,102.822,103.559,103.655,103.988,2.613,0.0,0.0,0.0,2.284,38.9821716269,217609.238487,0.00290159481937,5582.27593295
1505832158.15,0.0,0.0,102.822,103.559,103.655,103.988,2.642,0.055,0.0,0.154838709677,2.258,38.9588005121,229378.670669,0.00287117525497,5887.72415099
1505832158.16,0.0,0.0,105.757,103.559,103.655,103.988,2.632,0.0,0.0,0.0,2.271,38.9355814661,203167.234827,0.00289032627449,5218.03520524
1505832158.18,0.0,0.0,105.757,104.9,104.749,103.988,2.626,0.042,0.0,0.0967741935484,2.258,38.912518256,202642.885138,0.00287638147191,5207.65281252
1505832158.19,0.0,0.0,105.757,104.9,104.749,104.599,2.606,0.006,0.0,0.0645161290323,2.258,38.8896145341,189614.190163,0.00287897635264,4875.70248341
1505832158.2,0.0,0.0,105.757,104.9,104.749,104.599,2.613,0.0,0.0,0.0,2.297,38.8668739142,138621.732396,0.00293133560737,3566.57787044
1505832158.21,0.0,0.0,105.757,104.9,104.749,104.599,2.655,0.048,0.0,0.135483870968,2.258,38.8443000184,164262.346428,0.00288414839281,4228.7374557
1505832158.22,0.0,0.0,105.757,104.9,104.749,104.599,2.616,0.0,0.0,0.0,2.258,38.821896497,151947.364576,0.0028867248722,3913.96037512
1505832158.23,0.0,0.0,105.757,104.9,104.749,104.599,2.629,0.052,0.0,0.141935483871,2.258,38.7996670396,139878.773186,0.0028892945452,3605.15395773
1505832158.25,0.0,0.0,105.757,104.9,104.749,104.599,2.603,0.0,0.0,0.0129032258065,2.258,38.7776153835,128061.380484,0.00289185709597,3302.45630676
1505832158.26,0.0,0.0,105.757,104.9,104.749,104.599,2.629,0.016,0.0,0.0322580645161,2.271,38.7557453231,103766.758568,0.00291107617356,2677.45485741
1505832158.27,0.0,0.0,105.757,104.9,104.749,104.599,2.642,0.023,0.0,0.103225806452,2.232,38.734060718,130660.51808,0.00286360190394,3373.27188676
1505832158.28,0.0,0.0,105.757,104.9,104.749,104.599,2.603,0.0,0.0,0.0,2.258,38.7125655024,94153.0048405,0.00289949798641,2432.10450195
1505832158.29,0.0,0.0,105.757,104.9,104.749,104.599,2.613,0.055,0.0,0.151612903226,2.258,38.6912636933,83374.454553,0.00290202779602,2154.86511927
1505832158.3,0.0,0.0,102.777,104.9,104.749,104.599,2.629,0.0,0.0,0.0,2.258,38.6701593924,72861.5144053,0.00290454812616,1884.17931423
1505832158.32,0.0,0.0,102.777,103.264,103.33,104.599,2.645,0.039,0.0,0.106451612903,2.271,38.6492567601,49882.2381806,0.00292379514919,1290.6390022
1505832158.33,0.0,0.0,102.777,103.264,103.33,103.44,2.613,0.006,0.0,0.058064516129,2.258,38.6285599511,52634.803053,0.00290955772918,1362.587762
1505832158.34,0.0,0.0,102.777,103.264,103.33,103.44,2.623,0.0,0.0,0.0,2.271,38.6080730428,30190.4794265,0.00292881128805,781.973225989
1505832158.35,0.0,0.0,102.777,103.264,103.33,103.44,2.619,0.045,0.0,0.132258064516,2.258,38.5877999916,33480.4521724,0.00291452177429,867.643456733
1505832158.36,0.0,0.0,102.777,103.264,103.33,103.44,2.665,0.0,0.0,0.0,2.258,38.5677446239,24308.0903531,0.00291698521701,630.269946821
1505832158.37,0.0,0.0,102.777,103.264,103.33,103.44,2.623,0.058,0.0,0.148387096774,2.258,38.5479106412,15407.6506241,0.00291943554658,399.701316304
1505832158.39,0.0,0.0,102.777,103.264,103.33,103.44,2.594,0.0,0.0,0.0,2.258,38.5283016279,6782.45444973,0.00292187234842,176.038241063
1505832158.4,0.0,0.0,102.777,103.264,103.33,103.44,2.606,0.019,0.0,0.0516129032258,2.271,38.5089210599,-14296.7550178,0.00294113128423,-371.258259757
1505832158.41,0.0,0.0,102.777,103.264,103.33,103.44,2.606,0.019,0.0,0.0935483870968,2.258,38.4897723116,-9631.62036981,0.00292670361502,-250.23843456
1505832158.42,0.0,0.0,102.777,103.264,103.33,103.44,2.652,0.0,0.0,0.0,2.258,38.4708586642,-17421.5597323,0.00292909683975,-452.850815845
1505832158.43,0.0,0.0,102.777,103.264,103.33,103.44,2.645,0.055,0.0,0.151612903226,2.258,38.4521833131,-24936.9108732,0.0029314741445,-648.5174241
1505832158.44,0.0,0.0,102.777,103.264,103.33,103.44,2.619,0.0,0.0,0.0,2.258,38.4337493755,-32179.2482061,0.00293383486975,-837.265391197
1505832158.46,0.0,0.0,103.018,103.264,103.33,103.44,2.652,0.042,0.0,0.106451612903,2.271,38.4155598986,-51880.7155079,0.00295308296701,-1350.5130641
1505832158.47,0.0,0.0,103.018,102.57,102.612,103.44,2.642,0.006,0.0,0.0612903225806,2.258,38.3976178655,-45841.6632873,0.0029385045795,-1193.86737604
1505832158.48,0.0,0.0,103.018,102.57,102.612,102.146,2.571,0.0,0.0,0.0,2.271,38.37992619,-64988.3913163,0.00295774401295,-1693.2912011
1505832158.49,0.0,0.0,103.018,102.57,102.612,102.146,2.6,0.045,0.0,0.132258064516,2.258,38.3624876946,-58387.573066,0.00294310298025,-1521.99652772
1505832158.5,0.0,0.0,103.018,102.57,102.612,102.146,2.603,0.0,0.0,0.0,2.245,38.3453050867,-51504.2173913,0.00292841703924,-1343.16879928
1505832158.51,0.0,0.0,103.018,102.57,102.612,102.146,2.61,0.058,0.0,0.145161290323,2.245,38.3283809508,-57075.0978346,0.00293065615601,-1489.1079774
1505832158.53,0.0,0.0,103.018,102.57,102.612,102.146,2.661,0.0,0.0,0.00645161290323,2.245,38.3117177518,-62374.9198371,0.00293287506256,-1628.08987687
1505832158.54,0.0,0.0,103.018,102.57,102.612,102.146,2.619,0.019,0.0,0.041935483871,2.258,38.2953178423,-80144.0338226,0.00295206878112,-2092.78936273
1505832158.55,0.0,0.0,103.018,102.57,102.612,102.146,2.642,0.026,0.0,0.1,2.258,38.2791834688,-84924.1272713,0.00295425711697,-2218.54594523
1505832158.56,0.0,0.0,103.018,102.57,102.612,102.146,2.645,0.0,0.0,0.0,2.245,38.2633167786,-76720.226919,0.00293940153159,-2005.05950289
1505832158.57,0.0,0.0,103.018,102.57,102.612,102.146,2.616,0.052,0.0,0.148387096774,2.245,38.2477198261,-81000.6594235,0.00294153113399,-2117.79054521
1505832158.58,0.0,0.0,103.018,102.57,102.612,102.146,2.594,0.0,0.0,0.0,2.245,38.232394579,-85035.1950447,0.00294363681365,-2224.16607647
1505832158.6,0.0,0.0,101.877,102.57,102.612,102.146,2.623,0.045,0.0,0.112903225806,2.258,38.217342922,-101559.407882,0.00296277559779,-2657.41676727
1505832158.61,0.0,0.0,101.877,102.57,101.619,102.146,2.629,0.0,0.0,0.0516129032258,2.245,38.2025666502,-92380.8137344,0.00294777396531,-2418.18343202
1505832158.62,0.0,0.0,101.877,101.194,101.619,101.487,2.623,0.0,0.0,0.0,2.258,38.1880674452,-108435.687649,0.00296688526198,-2839.51754837
1505832158.63,0.0,0.0,101.877,101.194,101.619,101.487,2.626,0.042,0.0,0.132258064516,2.245,38.1738468379,-98800.5143669,0.00295180732137,-2588.17286051
1505832158.64,0.0,0.0,101.877,101.194,101.619,101.487,2.655,0.0,0.0,0.0,2.245,38.159906174,-101678.97266,0.00295378325652,-2664.54986016
1505832158.65,0.0,0.0,101.877,101.194,101.619,101.487,2.587,0.055,0.0,0.148387096774,2.245,38.1462465992,-104343.964236,0.00295573117801,-2735.36647872
1505832158.67,0.0,0.0,101.877,101.194,101.619,101.487,2.619,0.0,0.0,0.0,2.245,38.1328690592,-106800.683394,0.00295765051056,-2800.75132109
1505832158.68,0.0,0.0,101.877,101.194,101.619,101.487,2.661,0.023,0.0,0.0548387096774,2.258,38.1197743058,-121787.729334,0.0029766783039,-3194.87015734
1505832158.69,0.0,0.0,101.877,101.194,101.619,101.487,2.626,0.016,0.0,0.0903225806452,2.258,38.1069629021,-123846.330424,0.00297854944565,-3249.96591155
1505832158.7,0.0,0.0,101.877,101.194,101.619,101.487,2.626,0.0,0.0,0.0,2.245,38.0944352274,-112981.243491,0.00296323115812,-2965.82014714
1505832158.71,0.0,0.0,101.877,101.194,101.619,101.487,2.61,0.055,0.0,0.145161290323,2.271,38.0821914826,-140126.000033,0.00299936959583,-3679.56765557
1505832158.72,0.0,0.0,101.877,101.194,101.619,101.487,2.594,0.0,0.0,0.0,2.245,38.0702316955,-116157.042537,0.00296679932445,-3051.12518006
1505832158.74,0.0,0.0,101.877,101.194,101.619,101.487,2.632,0.048,0.0,0.129032258065,2.219,38.0585557247,-92010.2342516,0.00293415706777,-2417.59658241
1505832158.75,0.0,0.0,103.968,101.194,101.619,101.487,2.652,0.0,0.0,0.0322580645161,2.245,38.0471632705,-118623.225548,0.00297024187102,-3117.79421516
