t,dr,fdr,cra,crb,pv,T,Vpz
1504179711.523127, 0.925, 0.822, 0.000, 0.000, 80, 0.000, 0.8314453125 
1504179711.624734, 0.851, 0.822, 0.003, 0.006, 80, 0.000, 0.837890625 
1504179711.726311, 0.822, 0.822, 0.000, 0.003, 80, 0.000, 0.837890625 
1504179711.827954, 0.883, 0.822, 0.003, 0.006, 80, 0.000, 0.837890625 
1504179711.929517, 0.944, 0.822, 0.003, 0.006, 80, 0.000, 0.837890625 
1504179712.031182, 0.854, 0.822, 0.003, 0.006, 80, 0.000, 0.837890625 
1504179712.132710, 0.822, 0.822, 0.006, 0.013, 80, 0.000, 0.837890625 
1504179712.234302, 0.822, 0.822, 0.003, 0.006, 80, 0.000, 0.837890625 
1504179712.336237, 0.880, 0.822, 0.000, 0.003, 80, 0.000, 0.8314453125 
1504179712.437991, 0.854, 0.822, 0.000, 0.003, 80, 0.000, 0.837890625 
1504179712.539680, 0.851, 0.828, 0.000, 0.000, 80, 0.000, 0.8314453125 
1504179712.641378, 0.822, 0.828, 0.000, 0.000, 80, 0.000, 0.8314453125 
1504179712.742973, 0.812, 0.828, 0.000, 0.000, 80, 0.000, 0.8314453125 
1504179712.844528, 0.851, 0.828, 0.003, 0.003, 80, 0.000, 0.8314453125 
1504179712.946091, 0.880, 0.828, 0.000, 0.003, 80, 0.000, 0.8314453125 
1504179713.047639, 0.851, 0.831, 0.000, 0.006, 80, 0.000, 0.8314453125 
1504179713.149151, 0.728, 0.831, 0.003, 0.006, 80, 0.000, 0.8314453125 
1504179713.250775, 0.822, 0.831, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179713.352696, 0.976, 0.831, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179713.454419, 1.028, 0.838, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179713.556147, 0.925, 0.851, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179713.657808, 0.883, 0.851, 0.000, 0.003, 88, 0.000, 0.82177734375 
1504179713.759546, 0.851, 0.851, 0.006, 0.010, 88, 0.000, 0.82177734375 
1504179713.861239, 0.851, 0.851, 0.006, 0.006, 88, 0.000, 0.82177734375 
1504179713.962825, 0.851, 0.851, 0.006, 0.006, 88, 0.000, 0.82177734375 
1504179714.064464, 0.822, 0.851, 0.006, 0.013, 88, 0.000, 0.82177734375 
1504179714.166099, 0.722, 0.854, 0.010, 0.013, 88, 0.000, 0.82177734375 
1504179714.267869, 0.889, 0.854, 0.006, 0.010, 88, 0.000, 0.82177734375 
1504179714.369836, 0.976, 0.854, 0.000, 0.006, 88, 0.000, 0.82177734375 
1504179714.471839, 0.883, 0.854, 0.006, 0.006, 88, 0.000, 0.82177734375 
1504179714.573433, 0.851, 0.854, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179714.675105, 0.899, 0.854, 0.006, 0.006, 88, 0.000, 0.82177734375 
1504179714.776868, 0.889, 0.854, 0.006, 0.010, 88, 0.000, 0.82177734375 
1504179714.878505, 1.028, 0.854, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179714.980295, 0.941, 0.854, 0.006, 0.006, 88, 0.000, 0.82177734375 
1504179715.082025, 0.899, 0.880, 0.006, 0.010, 88, 0.000, 0.82177734375 
1504179715.183600, 0.735, 0.880, 0.006, 0.010, 88, 0.000, 0.82177734375 
1504179715.285171, 0.822, 0.880, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179715.387121, 0.854, 0.880, 0.003, 0.006, 88, 0.000, 0.82177734375 
1504179715.488884, 0.735, 0.880, 0.010, 0.013, 88, 0.000, 0.82177734375 
1504179715.590665, 0.822, 0.880, 0.013, 0.013, 88, 0.000, 0.8314453125 
1504179715.692253, 0.944, 0.880, 0.006, 0.013, 88, 0.000, 0.82177734375 
1504179715.793804, 1.028, 0.880, 0.010, 0.013, 88, 0.000, 0.8314453125 
1504179715.895329, 0.941, 0.880, 0.010, 0.013, 88, 0.000, 0.8314453125 
1504179715.996849, 0.941, 0.880, 0.013, 0.016, 88, 0.000, 0.837890625 
1504179716.098382, 0.941, 0.880, 0.006, 0.013, 88, 0.000, 0.8314453125 
1504179716.199968, 0.880, 0.880, 0.006, 0.013, 88, 0.000, 0.837890625 
1504179716.301615, 0.941, 0.880, 0.019, 0.026, 96, 0.000, 0.85078125 
1504179716.403575, 0.899, 0.883, 0.013, 0.016, 96, 0.000, 0.85078125 
1504179716.505290, 0.883, 0.883, 0.013, 0.016, 96, 0.000, 0.85078125 
1504179716.606870, 0.822, 0.883, 0.013, 0.016, 96, 0.000, 0.85078125 
1504179716.708420, 0.822, 0.883, 0.016, 0.019, 96, 0.000, 0.85078125 
1504179716.809941, 1.028, 0.883, 0.026, 0.026, 96, 0.000, 0.85078125 
1504179716.911618, 1.647, 0.883, 0.019, 0.026, 96, 0.000, 0.85400390625 
1504179717.013168, 0.957, 0.889, 0.013, 0.016, 96, 0.000, 0.85078125 
1504179717.114718, 0.935, 0.893, 0.019, 0.026, 96, 0.000, 0.85400390625 
1504179717.216246, 0.838, 0.893, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179717.317848, 0.925, 0.899, 0.013, 0.016, 96, 0.000, 0.85400390625 
1504179717.419787, 0.883, 0.899, 0.013, 0.019, 96, 0.000, 0.85400390625 
1504179717.521670, 1.028, 0.899, 0.026, 0.029, 96, 0.000, 0.85400390625 
1504179717.623245, 1.547, 0.899, 0.029, 0.029, 96, 0.000, 0.85078125 
1504179717.724790, 0.851, 0.925, 0.010, 0.013, 96, 0.000, 0.85078125 
1504179717.826454, 0.935, 0.925, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179717.928033, 0.799, 0.925, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179718.029629, 0.831, 0.925, 0.029, 0.029, 96, 0.000, 0.85400390625 
1504179718.131344, 0.957, 0.925, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179718.232936, 1.647, 0.925, 0.029, 0.029, 96, 0.000, 0.85400390625 
1504179718.334481, 1.473, 0.925, 0.019, 0.026, 96, 0.000, 0.85400390625 
1504179718.436420, 0.838, 0.935, 0.029, 0.029, 96, 0.000, 0.85400390625 
1504179718.538080, 0.822, 0.925, 0.019, 0.026, 96, 0.000, 0.85400390625 
1504179718.639654, 0.851, 0.925, 0.026, 0.026, 96, 0.000, 0.85078125 
1504179718.741292, 0.851, 0.925, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179718.842828, 1.644, 0.925, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179718.944431, 1.647, 0.935, 0.026, 0.026, 96, 0.000, 0.85400390625 
1504179719.045993, 1.028, 0.935, 0.026, 0.029, 96, 0.000, 0.85400390625 
1504179719.147522, 0.828, 0.935, 0.029, 0.029, 96, 0.000, 0.85400390625 
1504179719.249133, 0.812, 0.935, 0.026, 0.029, 96, 0.000, 0.85400390625 
1504179719.350762, 0.889, 0.935, 0.026, 0.026, 104, 0.000, 0.85400390625 
1504179719.452706, 1.553, 0.935, 0.026, 0.026, 104, 0.000, 0.85400390625 
1504179719.554382, 1.473, 0.941, 0.029, 0.029, 104, 0.000, 0.85400390625 
1504179719.656055, 1.624, 0.941, 0.029, 0.029, 104, 0.000, 0.85400390625 
1504179719.757633, 0.925, 0.941, 0.026, 0.026, 104, 0.000, 0.85400390625 
1504179719.859177, 0.883, 0.941, 0.029, 0.029, 104, 0.000, 0.85078125 
1504179719.960797, 0.944, 0.944, 0.016, 0.026, 104, 0.000, 0.85078125 
1504179720.062346, 1.547, 0.944, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179720.164060, 0.944, 0.944, 0.029, 0.029, 104, 0.000, 0.85078125 
1504179720.265663, 0.889, 0.944, 0.013, 0.016, 104, 0.000, 0.85078125 
1504179720.367296, 1.598, 0.944, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179720.469238, 1.028, 0.957, 0.019, 0.026, 104, 0.000, 0.85078125 
1504179720.571042, 0.880, 0.957, 0.016, 0.026, 104, 0.000, 0.85078125 
1504179720.672628, 0.889, 0.957, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179720.774407, 1.473, 0.957, 0.013, 0.016, 104, 0.000, 0.85078125 
1504179720.876085, 1.028, 0.976, 0.016, 0.026, 104, 0.000, 0.85078125 
1504179720.977668, 1.028, 0.976, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179721.079223, 0.976, 0.976, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179721.180865, 1.473, 0.976, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179721.282454, 1.479, 0.976, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179721.384022, 1.473, 0.976, 0.013, 0.019, 104, 0.000, 0.85078125 
1504179721.485964, 0.851, 0.976, 0.019, 0.026, 104, 0.000, 0.85078125 
1504179721.587663, 0.822, 0.976, 0.016, 0.019, 104, 0.000, 0.85078125 
1504179721.689328, 1.553, 0.976, 0.026, 0.029, 104, 0.000, 0.85078125 
1504179721.791013, 0.976, 0.976, 0.013, 0.016, 104, 0.000, 0.85078125 
1504179721.892613, 1.028, 0.976, 0.026, 0.029, 104, 0.000, 0.85078125 
1504179721.994198, 0.935, 0.976, 0.026, 0.026, 104, 0.000, 0.837890625 
1504179722.095798, 1.470, 0.976, 0.019, 0.026, 104, 0.000, 0.85078125 
1504179722.197357, 1.028, 0.976, 0.026, 0.026, 104, 0.000, 0.85078125 
1504179722.298927, 1.547, 0.976, 0.029, 0.029, 104, 0.000, 0.85078125 
1504179722.400546, 0.851, 0.976, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179722.502491, 1.547, 0.976, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179722.604162, 1.647, 1.028, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179722.705764, 1.547, 1.028, 0.029, 0.032, 112, 0.000, 0.85078125 
1504179722.807357, 1.624, 1.028, 0.026, 0.029, 112, 0.000, 0.85400390625 
1504179722.908924, 1.473, 1.028, 0.029, 0.032, 112, 0.000, 0.85400390625 
1504179723.010608, 0.941, 1.028, 0.026, 0.029, 112, 0.000, 0.85400390625 
1504179723.112151, 0.941, 1.028, 0.026, 0.029, 112, 0.000, 0.85400390625 
1504179723.213666, 1.028, 1.028, 0.026, 0.029, 112, 0.000, 0.85078125 
1504179723.315227, 1.028, 1.028, 0.026, 0.026, 112, 0.000, 0.85078125 
1504179723.416800, 0.893, 1.028, 0.019, 0.026, 112, 0.000, 0.85078125 
1504179723.518733, 1.473, 1.028, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179723.620427, 1.547, 1.028, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179723.722020, 1.470, 1.028, 0.026, 0.029, 112, 0.000, 0.85078125 
1504179723.823572, 1.028, 1.028, 0.029, 0.029, 112, 0.000, 0.8314453125 
1504179723.925130, 0.880, 1.028, 0.026, 0.029, 112, 0.000, 0.8314453125 
1504179724.026695, 1.028, 1.028, 0.026, 0.029, 112, 0.000, 0.837890625 
1504179724.128264, 1.547, 1.028, 0.019, 0.026, 112, 0.000, 0.8314453125 
1504179724.229834, 1.547, 1.028, 0.029, 0.029, 112, 0.000, 0.837890625 
1504179724.331489, 0.941, 1.028, 0.026, 0.026, 112, 0.000, 0.8314453125 
1504179724.433088, 0.899, 1.028, 0.026, 0.026, 112, 0.000, 0.8314453125 
1504179724.535021, 1.473, 1.028, 0.029, 0.029, 112, 0.000, 0.82177734375 
1504179724.636738, 1.637, 1.470, 0.026, 0.029, 112, 0.000, 0.8314453125 
1504179724.738329, 0.957, 1.028, 0.029, 0.029, 112, 0.000, 0.8314453125 
1504179724.839937, 1.028, 1.028, 0.029, 0.029, 112, 0.000, 0.837890625 
1504179724.941619, 1.647, 1.470, 0.026, 0.029, 112, 0.000, 0.837890625 
1504179725.043190, 1.547, 1.470, 0.026, 0.029, 112, 0.000, 0.85078125 
1504179725.144726, 1.547, 1.470, 0.026, 0.029, 112, 0.000, 0.837890625 
1504179725.246250, 1.473, 1.470, 0.032, 0.035, 112, 0.000, 0.85078125 
1504179725.347756, 0.899, 1.470, 0.029, 0.029, 112, 0.000, 0.85078125 
1504179725.449384, 0.944, 1.470, 0.029, 0.032, 120, 0.000, 0.85078125 
1504179725.551400, 0.883, 1.470, 0.029, 0.029, 120, 0.000, 0.85400390625 
1504179725.653109, 1.547, 1.473, 0.026, 0.029, 120, 0.000, 0.85078125 
1504179725.754683, 1.028, 1.473, 0.026, 0.026, 120, 0.000, 0.85078125 
1504179725.856223, 1.028, 1.473, 0.016, 0.026, 120, 0.000, 0.82177734375 
1504179725.957724, 1.553, 1.473, 0.026, 0.026, 120, 0.000, 0.8314453125 
1504179726.059260, 1.647, 1.473, 0.026, 0.026, 120, 0.000, 0.837890625 
1504179726.160889, 1.547, 1.547, 0.029, 0.029, 120, 0.000, 0.837890625 
1504179726.262398, 0.941, 1.547, 0.026, 0.026, 120, 0.000, 0.82177734375 
1504179726.363979, 1.473, 1.547, 0.029, 0.029, 120, 0.000, 0.82177734375 
1504179726.465603, 1.547, 1.547, 0.026, 0.029, 120, 0.000, 0.82177734375 
1504179726.567768, 1.647, 1.547, 0.029, 0.026, 120, 0.000, 0.82177734375 
1504179726.669558, 1.647, 1.547, 0.026, 0.029, 120, 0.000, 0.82822265625 
1504179726.771323, 1.547, 1.547, 0.029, 0.029, 120, 0.000, 0.837890625 
1504179726.872920, 1.547, 1.547, 0.026, 0.029, 120, 0.000, 0.85078125 
1504179726.974468, 1.028, 1.547, 0.032, 0.039, 120, 0.000, 0.85078125 
1504179727.076009, 1.547, 1.547, 0.026, 0.029, 120, 0.000, 0.85400390625 
1504179727.177525, 1.647, 1.547, 0.019, 0.026, 120, 0.000, 0.85078125 
1504179727.279040, 1.598, 1.547, 0.026, 0.026, 120, 0.000, 0.8314453125 
1504179727.380671, 1.598, 1.547, 0.029, 0.029, 120, 0.000, 0.8314453125 
1504179727.482382, 1.028, 1.547, 0.029, 0.029, 120, 0.000, 0.837890625 
1504179727.584315, 0.957, 1.547, 0.029, 0.029, 120, 0.000, 0.837890625 
1504179727.686040, 1.470, 1.547, 0.029, 0.029, 120, 0.000, 0.85078125 
1504179727.787621, 1.470, 1.547, 0.026, 0.029, 120, 0.000, 0.837890625 
1504179727.889168, 1.647, 1.547, 0.029, 0.029, 120, 0.000, 0.85078125 
1504179727.990807, 1.647, 1.547, 0.029, 0.029, 120, 0.000, 0.85078125 
1504179728.092363, 1.473, 1.547, 0.026, 0.026, 120, 0.000, 0.837890625 
1504179728.193902, 1.473, 1.547, 0.026, 0.029, 120, 0.000, 0.85078125 
1504179728.295505, 1.028, 1.547, 0.029, 0.029, 120, 0.000, 0.85078125 
1504179728.397041, 1.637, 1.547, 0.026, 0.026, 120, 0.000, 0.85078125 
1504179728.498736, 1.473, 1.547, 0.029, 0.029, 128, 0.000, 0.85078125 
1504179728.600759, 1.028, 1.547, 0.039, 0.039, 128, 0.000, 0.85400390625 
1504179728.702466, 0.854, 1.547, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179728.804070, 1.473, 1.553, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179728.905634, 0.851, 1.553, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179729.007171, 1.470, 1.553, 0.026, 0.026, 128, 0.000, 0.85400390625 
1504179729.108710, 0.935, 1.553, 0.029, 0.029, 128, 0.000, 0.87978515625 
1504179729.210285, 1.547, 1.598, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179729.311889, 1.647, 1.598, 0.039, 0.039, 128, 0.000, 0.87978515625 
1504179729.413935, 0.883, 1.598, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179729.515999, 1.028, 1.598, 0.026, 0.029, 128, 0.000, 0.85400390625 
1504179729.617511, 0.928, 1.598, 0.026, 0.029, 128, 0.000, 0.85400390625 
1504179729.719023, 1.028, 1.624, 0.029, 0.029, 128, 0.000, 0.87978515625 
1504179729.820521, 0.883, 1.624, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179729.921873, 1.473, 1.624, 0.026, 0.026, 128, 0.000, 0.85078125 
1504179730.023271, 0.883, 1.624, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179730.124568, 1.547, 1.624, 0.032, 0.039, 128, 0.000, 0.85400390625 
1504179730.225770, 0.880, 1.624, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179730.326936, 1.470, 1.624, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179730.428167, 0.880, 1.624, 0.032, 0.032, 128, 0.000, 0.85400390625 
1504179730.529393, 1.547, 1.624, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179730.630881, 0.854, 1.624, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179730.732065, 1.598, 1.637, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179730.833234, 1.647, 1.637, 0.029, 0.032, 128, 0.000, 0.85400390625 
1504179730.934377, 1.624, 1.637, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179731.035483, 1.647, 1.637, 0.026, 0.029, 128, 0.000, 0.87978515625 
1504179731.136597, 1.550, 1.637, 0.029, 0.029, 128, 0.000, 0.87978515625 
1504179731.237832, 1.647, 1.637, 0.026, 0.026, 128, 0.000, 0.87978515625 
1504179731.338958, 1.547, 1.637, 0.029, 0.029, 128, 0.000, 0.85400390625 
1504179731.440123, 0.928, 1.637, 0.029, 0.032, 128, 0.000, 0.85400390625 
