t,dr,fdr,cra,crb,pv,T,Vpz
1504175874.602792, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.95068359375 
1504175874.704404, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.94423828125 
1504175874.805944, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.9603515625 
1504175874.907593, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.9603515625 
1504175875.009244, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.110813, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.9603515625 
1504175875.212350, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.9603515625 
1504175875.313975, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.415649, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.517578, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.619315, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.720935, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.822473, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175875.924032, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 1.00546875 
1504175876.025563, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175876.127348, 1.647, 1.647, 0.812, 0.799, 80, 0.000, 0.97646484375 
1504175876.229245, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175876.330877, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 1.018359375 
1504175876.432483, 1.647, 1.647, 0.799, 0.812, 80, 0.000, 0.97646484375 
1504175876.534400, 1.647, 1.647, 0.812, 0.799, 80, 0.000, 0.97646484375 
1504175876.636136, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175876.737753, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 1.018359375 
1504175876.839376, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 1.018359375 
1504175876.941047, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175877.042653, 1.647, 1.647, 0.812, 0.812, 80, 0.000, 1.00546875 
1504175877.144313, 1.647, 1.647, 0.812, 0.799, 80, 0.000, 0.97646484375 
1504175877.245900, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 1.018359375 
1504175877.347459, 1.647, 1.647, 0.799, 0.799, 80, 0.000, 0.97646484375 
1504175877.449093, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175877.550996, 1.647, 1.647, 0.799, 0.812, 88, 0.000, 0.97646484375 
1504175877.652653, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.00546875 
1504175877.754228, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175877.855912, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175877.957750, 1.647, 1.647, 0.812, 0.812, 88, 0.000, 0.97646484375 
1504175878.059385, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.018359375 
1504175878.160975, 1.647, 1.647, 0.786, 0.799, 88, 0.000, 0.97646484375 
1504175878.262543, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175878.364380, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175878.466087, 1.647, 1.647, 0.812, 0.799, 88, 0.000, 0.97646484375 
1504175878.568150, 1.647, 1.647, 0.799, 0.773, 88, 0.000, 0.97646484375 
1504175878.669871, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175878.771454, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175878.872986, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175878.974645, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.076266, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.178032, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.279573, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.00546875 
1504175879.381100, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.482808, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.584721, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.686438, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.0248046875 
1504175879.788254, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.018359375 
1504175879.889905, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 0.97646484375 
1504175879.991481, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.018359375 
1504175880.093129, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.02802734375 
1504175880.194670, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.018359375 
1504175880.296210, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.018359375 
1504175880.397735, 1.647, 1.647, 0.799, 0.799, 88, 0.000, 1.02802734375 
1504175880.499393, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175880.601301, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175880.702890, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175880.804430, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175880.905946, 1.647, 1.647, 0.812, 0.799, 96, 0.000, 1.02802734375 
1504175881.007574, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 0.97646484375 
1504175881.109243, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175881.210878, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 0.97646484375 
1504175881.312415, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175881.414030, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 0.97646484375 
1504175881.515643, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175881.617549, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.00546875 
1504175881.719283, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175881.820839, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 0.97646484375 
1504175881.922462, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175882.024043, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.0248046875 
1504175882.125659, 1.647, 1.647, 0.812, 0.799, 96, 0.000, 1.018359375 
1504175882.227222, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.00546875 
1504175882.328811, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175882.430368, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175882.531920, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 0.97646484375 
1504175882.633805, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175882.735407, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175882.836943, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175882.938666, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.00546875 
1504175883.040313, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175883.142043, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175883.243672, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175883.345241, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.018359375 
1504175883.446769, 1.647, 1.647, 0.799, 0.799, 96, 0.000, 1.02802734375 
1504175883.548371, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175883.650294, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175883.751972, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175883.853545, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175883.955094, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175884.056701, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175884.158664, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175884.260418, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175884.361997, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.46630859375 
1504175884.463549, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175884.565218, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175884.667135, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.46630859375 
1504175884.768940, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175884.870561, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175884.972132, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175885.073832, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.45341796875 
1504175885.175576, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175885.277221, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175885.378916, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175885.480459, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175885.581993, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175885.683897, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175885.785527, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175885.887158, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175885.988834, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175886.090595, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.46630859375 
1504175886.192303, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.02802734375 
1504175886.293879, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175886.395432, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175886.497015, 1.647, 1.647, 0.799, 0.799, 104, 0.000, 1.456640625 
1504175886.598694, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175886.700624, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175886.802276, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175886.903884, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.005443, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175887.107055, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175887.208723, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.310296, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.411845, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.513392, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.614992, 1.647, 1.647, 0.812, 0.799, 112, 0.000, 1.02802734375 
1504175887.716931, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.818741, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175887.920382, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175888.021982, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175888.123634, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175888.225212, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175888.326755, 1.647, 1.647, 0.799, 0.780, 112, 0.000, 1.02802734375 
1504175888.428356, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175888.529907, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175888.631495, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175888.733416, 1.647, 1.647, 0.799, 0.780, 112, 0.000, 1.02802734375 
1504175888.835024, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175888.936687, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.02802734375 
1504175889.038360, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175889.139946, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.46630859375 
1504175889.241547, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175889.343393, 1.647, 1.647, 0.799, 0.799, 112, 0.000, 1.456640625 
1504175889.445119, 1.647, 1.647, 0.799, 0.780, 112, 0.000, 1.456640625 
1504175889.546689, 1.647, 1.647, 0.799, 0.780, 112, 0.000, 1.456640625 
1504175889.648350, 1.647, 1.647, 0.799, 0.773, 120, 0.000, 1.02802734375 
1504175889.750258, 1.647, 1.647, 0.799, 0.780, 120, 0.000, 1.02802734375 
1504175889.852167, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175889.953850, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175890.055420, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175890.156997, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.45986328125 
1504175890.258652, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175890.360241, 1.647, 1.647, 0.799, 0.780, 120, 0.000, 1.02802734375 
1504175890.461802, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.46953125 
1504175890.563313, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175890.664885, 1.647, 1.647, 0.799, 0.780, 120, 0.000, 1.456640625 
1504175890.766800, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.45986328125 
1504175890.868595, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175890.970208, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.46630859375 
1504175891.071741, 1.647, 1.647, 0.799, 0.780, 120, 0.000, 1.47275390625 
1504175891.173321, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175891.274844, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175891.376362, 1.647, 1.647, 0.799, 0.780, 120, 0.000, 1.456640625 
1504175891.478051, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175891.579564, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175891.681075, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175891.782984, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175891.884706, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175891.986329, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175892.088040, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.456640625 
1504175892.189617, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175892.291131, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175892.392650, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175892.494193, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175892.595701, 1.647, 1.647, 0.799, 0.799, 120, 0.000, 1.02802734375 
1504175892.697252, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.02802734375 
1504175892.799228, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.02802734375 
1504175892.900828, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.02802734375 
1504175893.002509, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.45986328125 
1504175893.104103, 1.647, 1.647, 0.780, 0.780, 128, 0.000, 1.02802734375 
1504175893.205633, 1.647, 1.647, 0.799, 0.773, 128, 0.000, 1.02802734375 
1504175893.307154, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.456640625 
1504175893.408750, 1.647, 1.647, 0.799, 0.773, 128, 0.000, 1.02802734375 
1504175893.510312, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.02802734375 
1504175893.611873, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.02802734375 
1504175893.713484, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.02802734375 
1504175893.815410, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.02802734375 
1504175893.917121, 1.647, 1.647, 0.799, 0.773, 128, 0.000, 1.02802734375 
1504175894.018903, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.0248046875 
1504175894.120495, 1.647, 1.647, 0.799, 0.773, 128, 0.000, 1.02802734375 
1504175894.222017, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.02802734375 
1504175894.323561, 1.647, 1.647, 0.780, 0.777, 128, 0.000, 1.02802734375 
1504175894.425171, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.02802734375 
1504175894.526721, 1.647, 1.647, 0.777, 0.773, 128, 0.000, 1.02802734375 
1504175894.628304, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.02802734375 
1504175894.729833, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.02802734375 
1504175894.831749, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.456640625 
1504175894.933427, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.02802734375 
1504175895.034988, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.018359375 
1504175895.136565, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.02802734375 
1504175895.238223, 1.647, 1.647, 0.780, 0.799, 128, 0.000, 1.018359375 
1504175895.339956, 1.647, 1.647, 0.799, 0.780, 128, 0.000, 1.018359375 
1504175895.441617, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.0248046875 
1504175895.543421, 1.647, 1.647, 0.799, 0.799, 128, 0.000, 1.018359375 
1504175895.645043, 1.647, 1.647, 0.799, 0.777, 128, 0.000, 1.018359375 
