t,dr,cr,pv,fdr,fcr1491829528.946282, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.046622, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.146889, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.247144, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.347400, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.447655, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.547911, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.648165, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.748418, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.848673, 0.003, 0.712, 0, 0.003, 0.712 
1491829529.948927, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.049209, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.149465, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.249722, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.349980, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.450237, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.550494, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.650748, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.751005, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.851261, 0.003, 0.712, 0, 0.003, 0.712 
1491829530.951523, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.051779, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.152036, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.252290, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.352547, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.452803, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.553059, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.653314, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.753571, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.853825, 0.003, 0.712, 1, 0.003, 0.712 
1491829531.954081, 0.003, 0.712, 2, 0.003, 0.712 
1491829532.054336, 0.003, 0.712, 2, 0.003, 0.712 
1491829532.154592, 0.003, 0.712, 2, 0.003, 0.712 
1491829532.254846, 0.003, 0.712, 2, 0.003, 0.712 
1491829532.355100, 0.003, 0.712, 2, 0.003, 0.712 
1491829532.455370, 0.006, 0.706, 2, 0.006, 0.706 
1491829532.555791, 0.006, 0.706, 2, 0.006, 0.706 
1491829532.656205, 0.006, 0.706, 2, 0.006, 0.706 
1491829532.756631, 0.006, 0.706, 2, 0.006, 0.706 
1491829532.857046, 0.006, 0.706, 2, 0.006, 0.706 
1491829532.957459, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.057879, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.158295, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.258711, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.359212, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.459634, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.560057, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.660478, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.760895, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.861315, 0.006, 0.706, 3, 0.006, 0.706 
1491829533.961736, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.062161, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.162583, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.263002, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.363417, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.463861, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.564280, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.664703, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.765131, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.865549, 0.006, 0.706, 4, 0.006, 0.706 
1491829534.965973, 0.006, 0.709, 5, 0.006, 0.709 
1491829535.066413, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.166829, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.267242, 0.006, 0.709, 5, 0.006, 0.709 
1491829535.367657, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.468072, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.568487, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.668902, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.769386, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.869800, 0.006, 0.706, 5, 0.006, 0.706 
1491829535.970216, 0.006, 0.706, 6, 0.006, 0.706 
1491829536.070600, 0.006, 0.706, 6, 0.006, 0.706 
1491829536.170978, 0.006, 0.706, 6, 0.006, 0.706 
