t,dr,cr,pv,fdr,fcr1491829560.626611, 0.081, 0.976, 0, 0.081, 0.976 
1491829560.726924, 0.093, 1.028, 0, 0.093, 1.028 
1491829560.827167, 0.748, 1.005, 0, 0.748, 1.005 
1491829560.927407, 0.625, 1.473, 0, 0.625, 1.473 
1491829561.027644, 0.686, 1.473, 0, 0.686, 1.473 
1491829561.127881, 0.719, 1.473, 0, 0.719, 1.473 
1491829561.228118, 0.683, 1.473, 0, 0.683, 1.473 
1491829561.328360, 0.722, 1.470, 0, 0.722, 1.470 
1491829561.428599, 0.648, 1.470, 0, 0.648, 1.470 
1491829561.528837, 0.686, 1.028, 0, 0.686, 1.028 
1491829561.629075, 0.625, 1.018, 0, 0.625, 1.018 
1491829561.729318, 0.664, 1.005, 0, 0.664, 1.005 
1491829561.829557, 0.719, 1.005, 0, 0.719, 1.005 
1491829561.929797, 0.664, 1.009, 0, 0.664, 1.009 
1491829562.030036, 0.683, 1.009, 0, 0.683, 1.009 
1491829562.130276, 0.645, 1.005, 0, 0.645, 1.005 
1491829562.230515, 0.683, 1.009, 0, 0.683, 1.009 
1491829562.330757, 0.193, 1.018, 0, 0.193, 1.018 
1491829562.430997, 0.632, 1.018, 0, 0.632, 1.018 
1491829562.531237, 0.735, 1.450, 0, 0.735, 1.450 
1491829562.631475, 0.632, 1.005, 1, 0.632, 1.005 
1491829562.731715, 0.674, 1.018, 1, 0.674, 1.018 
1491829562.831954, 0.171, 1.009, 1, 0.171, 1.009 
1491829562.932191, 0.625, 1.473, 1, 0.625, 1.473 
1491829563.032431, 0.735, 1.005, 1, 0.735, 1.005 
1491829563.132668, 0.677, 1.450, 1, 0.677, 1.450 
1491829563.232907, 0.712, 1.028, 1, 0.712, 1.028 
1491829563.333143, 0.709, 1.028, 1, 0.709, 1.028 
1491829563.433382, 0.728, 1.018, 1, 0.728, 1.018 
1491829563.533620, 0.151, 1.018, 1, 0.151, 1.018 
1491829563.633861, 0.625, 1.018, 2, 0.625, 1.018 
1491829563.734099, 0.129, 1.450, 2, 0.129, 1.450 
1491829563.834339, 0.026, 1.018, 2, 0.026, 1.018 
1491829563.934577, 0.006, 1.009, 2, 0.006, 1.009 
1491829564.034835, 0.645, 1.473, 2, 0.645, 1.473 
1491829564.135089, 0.625, 1.005, 2, 0.625, 1.005 
1491829564.235345, 0.058, 1.018, 2, 0.058, 1.018 
1491829564.335603, 0.032, 1.018, 2, 0.032, 1.018 
1491829564.435863, 0.735, 1.473, 2, 0.735, 1.473 
1491829564.536144, 0.751, 1.018, 2, 0.751, 1.018 
1491829564.636401, 0.648, 1.009, 3, 0.648, 1.009 
1491829564.736658, 0.677, 1.473, 3, 0.677, 1.473 
1491829564.836914, 0.699, 1.018, 3, 0.699, 1.018 
1491829564.937170, 0.677, 1.476, 3, 0.677, 1.476 
1491829565.037424, 0.699, 1.018, 3, 0.699, 1.018 
1491829565.137678, 0.193, 1.028, 3, 0.193, 1.028 
1491829565.237933, 0.657, 1.476, 3, 0.657, 1.476 
1491829565.338187, 0.748, 1.028, 3, 0.748, 1.028 
1491829565.438441, 0.651, 1.476, 3, 0.651, 1.476 
1491829565.538695, 0.699, 1.470, 3, 0.699, 1.470 
1491829565.638949, 0.767, 1.025, 4, 0.767, 1.025 
1491829565.739230, 0.686, 1.009, 4, 0.686, 1.009 
1491829565.839486, 0.677, 1.489, 4, 0.677, 1.489 
1491829565.939745, 0.780, 1.473, 4, 0.780, 1.473 
1491829566.040001, 0.632, 1.028, 4, 0.632, 1.028 
1491829566.140256, 0.703, 1.018, 4, 0.703, 1.018 
1491829566.240511, 0.777, 1.457, 4, 0.777, 1.457 
1491829566.340765, 0.699, 1.005, 4, 0.699, 1.005 
1491829566.441021, 0.686, 1.473, 4, 0.686, 1.473 
1491829566.541277, 0.735, 1.476, 4, 0.735, 1.476 
1491829566.641538, 0.693, 1.492, 5, 0.693, 1.492 
1491829566.741796, 0.657, 1.018, 5, 0.657, 1.018 
1491829566.842050, 0.709, 1.473, 5, 0.709, 1.473 
1491829566.942306, 0.728, 1.009, 5, 0.728, 1.009 
1491829567.042562, 0.683, 1.473, 5, 0.683, 1.473 
1491829567.142816, 0.693, 1.018, 5, 0.693, 1.018 
1491829567.243071, 0.699, 1.470, 5, 0.699, 1.470 
1491829567.343327, 0.148, 1.018, 5, 0.148, 1.018 
1491829567.443604, 0.554, 2.346, 5, 0.554, 2.346 
1491829567.544024, 0.757, 2.259, 5, 0.757, 2.259 
1491829567.644443, 0.574, 2.320, 6, 0.574, 2.320 
1491829567.744863, 0.625, 2.288, 6, 0.625, 2.288 
1491829567.845278, 0.918, 2.365, 6, 0.918, 2.365 
1491829567.945696, 0.551, 2.243, 6, 0.551, 2.243 
1491829568.046114, 0.567, 2.398, 6, 0.567, 2.398 
1491829568.146530, 0.632, 2.243, 6, 0.632, 2.243 
1491829568.246946, 0.587, 2.382, 6, 0.587, 2.382 
1491829568.347362, 0.480, 2.324, 6, 0.480, 2.324 
1491829568.447778, 0.712, 2.291, 6, 0.712, 2.291 
1491829568.548197, 0.857, 2.262, 6, 0.857, 2.262 
1491829568.648637, 0.619, 2.411, 7, 0.619, 2.411 
1491829568.749065, 0.638, 2.269, 7, 0.638, 2.269 
1491829568.849598, 0.848, 2.307, 7, 0.848, 2.307 
1491829568.950027, 0.522, 2.266, 7, 0.522, 2.266 
1491829569.050448, 0.509, 2.278, 7, 0.509, 2.278 
