0.116943359375,612
31.2709960938,612
62.2998046875,612
93.2819824219,612
124.260986328,612
155.235839844,612
186.216064453,612
217.194091797,18
248.171875,18
279.149902344,612
310.129150391,612
341.110839844,612
372.090087891,612
403.062988281,612
434.04296875,612
465.023925781,612
496.001953125,612
526.979980469,612
557.958007812,612
588.938964844,612
619.920898438,612
650.895996094,612
681.875732422,612
712.854980469,612
743.836181641,612
774.812744141,18
805.789794922,18
836.768066406,612
867.745117188,612
898.723876953,612
929.702880859,612
960.683105469,612
991.661865234,612
1022.64208984,612
1053.62011719,612
1084.59692383,612
1115.57397461,612
1146.55200195,612
1177.53100586,612
1208.50878906,612
1239.48583984,612
1270.46386719,612
1301.44091797,18
1332.421875,18
1363.39990234,612
1394.37792969,612
1425.35888672,612
1456.33691406,612
1487.31494141,612
1518.29296875,612
1549.27001953,612
1580.25097656,612
1611.22875977,612
1642.20703125,612
1673.18603516,612
1704.16577148,612
1735.14404297,612
1766.12207031,612
1797.09814453,612
1828.07885742,612
1859.0559082,18
1890.03588867,18
1921.01391602,612
1951.99194336,612
1982.97192383,612
2013.94995117,612
2044.92602539,612
2075.90405273,612
2106.88110352,612
2137.85888672,612
2168.83789062,612
2199.83911133,612
2230.81787109,612
2261.79907227,612
2292.77612305,612
2323.75805664,612
2354.73608398,612
2385.7121582,18
2416.69091797,18
2447.66894531,612
2478.64697266,612
2509.62475586,612
2540.60693359,612
2571.58496094,612
2602.56176758,612
2633.54101562,612
2664.52685547,612
2695.50512695,612
2726.48291016,612
2757.45996094,612
2788.43798828,612
2819.41601562,612
2850.39794922,612
2881.38793945,612
2912.97680664,612
2944.56591797,18
2976.14672852,347
3007.72802734,612
3039.30981445,612
3070.89379883,612
3102.48095703,612
3134.06396484,612
3165.64794922,612
3197.22998047,612
3228.81176758,612
3260.39990234,612
3291.98193359,612
3323.56982422,612
3355.15209961,612
3386.73193359,612
3418.31689453,612
3449.91015625,612
3481.48999023,18
3513.07275391,18
3544.65893555,612
3576.2409668,612
3607.82299805,612
3639.40405273,612
3670.99389648,612
3702.58203125,612
3734.16381836,612
3765.74511719,612
3797.32885742,612
3828.91088867,612
3860.5,612
3892.10595703,612
3923.69604492,612
3955.2800293,612
3986.86401367,612
4018.44702148,18
4050.0390625,18
4081.61889648,612
4113.2019043,612
4144.7878418,612
4176.3737793,612
4207.95605469,612
4239.53686523,612
4271.12084961,612
4302.69995117,612
4334.2890625,612
4365.87207031,612
4397.45385742,612
4429.0378418,612
4460.62695312,612
4492.21899414,612
4523.80297852,612
4555.38598633,612
4586.96777344,18
4618.54907227,612
4650.14086914,612
4681.72290039,612
4713.30810547,612
4744.89575195,612
4776.47802734,612
4808.06201172,612
4839.64501953,612
4871.22900391,612
4902.80786133,612
4934.39404297,612
4965.97485352,612
4997.55712891,612
5029.12988281,612
5060.75708008,612
5092.34082031,612
5123.92382812,18
5155.50097656,18
5187.0859375,612
5218.66796875,612
5250.26000977,612
5281.83789062,612
5313.43310547,612
5345.02294922,612
5376.60498047,612
5408.17895508,612
5439.76611328,612
5471.34887695,612
5502.93701172,612
5534.52099609,612
5566.1027832,612
5597.68408203,612
5629.26586914,612
5660.85913086,18
5692.43994141,18
5724.02075195,612
5755.60205078,612
5787.18286133,612
5818.76611328,612
5850.37597656,612
5881.96606445,612
5913.55883789,612
5945.14794922,612
5976.73193359,612
6008.31396484,612
6039.90185547,612
6071.48095703,612
6103.06884766,612
6134.65209961,612
6166.23608398,612
6197.81884766,97
6229.40014648,18
6260.98608398,612
6292.56689453,612
6324.15698242,612
6355.73999023,612
6387.31982422,612
6418.9050293,612
6450.49389648,612
6482.0769043,612
6513.66601562,612
6545.26196289,612
6576.84399414,612
6608.42504883,612
6640.0168457,612
6671.60107422,612
6703.18896484,612
6734.77294922,612
6766.35302734,18
6797.93310547,465
6829.51489258,612
6861.10400391,612
6892.68603516,612
6924.27294922,612
6955.85595703,612
6987.43774414,612
7019.02099609,612
7050.60986328,612
7082.19091797,612
7113.77807617,612
7145.36694336,612
7176.95117188,612
7208.5378418,612
7240.24414062,612
7271.83178711,612
7303.41308594,18
7335.00195312,18
7366.58886719,612
7398.16992188,612
7429.76293945,612
7461.35107422,612
7492.93383789,612
7524.51611328,612
7556.09790039,612
7587.67895508,612
7619.2590332,612
7650.84301758,612
7682.4309082,612
7714.02001953,612
7745.61083984,612
7777.19287109,612
7808.77392578,612
7840.36206055,18
7871.94091797,18
7903.51904297,612
7935.10498047,612
7966.68798828,612
7998.27099609,612
8029.92504883,612
8061.51586914,612
8093.09912109,612
8124.68310547,612
8156.25585938,612
8187.84887695,612
8219.43212891,612
8251.01977539,612
8282.60302734,612
8314.19702148,612
8345.78588867,612
8377.37011719,612
8408.94287109,18
8440.53100586,612
8472.11401367,612
8503.70214844,612
8535.28588867,612
8566.8659668,612
8598.44799805,612
8630.02783203,612
8661.6159668,612
8693.19702148,612
8724.7800293,612
8756.36181641,612
8787.9440918,612
8819.51806641,612
8851.11083984,612
8882.69189453,612
8914.28100586,612
8945.87011719,18
8977.4519043,263
9009.03295898,612
9040.6159668,612
9072.19995117,612
9103.78686523,612
9135.36889648,612
9166.95214844,612
9198.53295898,612
9230.1159668,612
9261.70288086,612
9293.28588867,612
9324.87597656,612
9356.45898438,612
9388.04492188,612
9419.63598633,612
9451.2199707,612
9482.80395508,18
9514.38989258,18
9545.97705078,612
9577.55981445,612
9609.1418457,612
9640.8059082,612
9672.39208984,612
9703.98095703,612
9735.56396484,612
9767.14599609,612
9798.7277832,612
9830.31396484,612
9861.90087891,612
9893.48095703,612
9925.06591797,612
9956.64892578,612
9988.23193359,612
10019.8178711,18
10051.4060059,18
10082.9938965,612
10114.5820312,612
10146.2099609,612
10177.795166,612
10209.375,612
10240.9638672,612
10272.5969238,612
10304.1818848,612
10335.7719727,612
10367.3549805,612
10398.9360352,612
10430.5249023,612
10462.1118164,612
10493.6958008,612
10525.2790527,612
10556.861084,612
10588.4428711,18
10620.0310059,612
10651.6037598,612
10683.1918945,612
10714.7800293,612
10746.3640137,612
10777.9467773,612
10809.5300293,612
10841.1188965,612
10872.7038574,612
10904.2810059,612
10935.8679199,612
10967.4499512,612
10999.0300293,612
11030.612793,612
11062.1999512,612
11093.7810059,612
11125.3630371,18
11156.9360352,18
11188.5197754,612
11220.1098633,612
11251.6918945,612
11283.2700195,612
11314.8640137,612
11346.4528809,612
11378.0358887,612
11409.6098633,612
11441.1989746,612
11472.782959,612
11504.3710938,612
11535.9638672,612
11567.5478516,612
11599.1279297,612
11630.7780762,612
11662.369873,18
11693.9528809,18
11725.5339355,612
11757.1159668,612
11788.6960449,612
11820.2719727,612
11851.8581543,612
11883.4399414,612
11915.032959,612
11946.6230469,612
11978.2060547,612
12009.7888184,612
12041.3701172,612
12072.9528809,612
12104.5390625,612
12136.1218262,612
12167.7067871,612
12199.2890625,612
12230.8740234,18
12262.4609375,612
12294.0429688,612
12325.638916,612
12357.2219238,612
12388.802002,612
12420.3959961,612
12451.9799805,612
12483.5668945,612
12515.1540527,612
12546.7399902,612
12578.329834,612
12609.9169922,612
12641.5,612
12673.0878906,612
12704.6760254,612
12736.2609863,612
12767.8410645,18
12799.4208984,18
12831.0510254,612
12862.6489258,612
12894.2370605,612
12925.8259277,612
12957.4089355,612
12988.9899902,612
13020.5739746,612
13052.1550293,612
13083.7358398,612
13115.3220215,612
13146.902832,612
13178.4899902,612
13210.0749512,612
13241.6599121,612
13273.2458496,612
13304.8190918,612
13336.407959,18
13367.9899902,612
13399.5698242,612
13431.1621094,612
13462.7460938,612
13494.3347168,612
13525.9179688,612
13557.5039062,612
13589.0910645,612
13620.6740723,612
13652.2480469,612
13683.8339844,612
13715.4199219,612
13747.0039062,612
13778.5910645,612
13810.1748047,612
13841.7561035,612
13873.3427734,18
13904.9140625,18
13936.5,612
13968.0839844,612
13999.6650391,612
14031.2558594,612
14062.8388672,612
14094.4199219,612
14126.0019531,612
14157.5737305,612
14189.1569824,612
14220.8120117,612
14252.3950195,612
14283.9770508,612
14315.5720215,612
14347.1569824,612
14378.7380371,612
14410.3190918,612
14441.9040527,18
14473.4899902,152
14505.072998,612
14536.7729492,612
14568.3591309,612
14599.9431152,612
14631.5217285,612
14663.1071777,612
14694.6889648,612
14726.2719727,612
14757.8540039,612
