1486559908.55, 0, 0.0, 0.0, 612
1486559908.56, 0, 0.0, 0.0, 612
1486559908.57, 0, 0.0, 0.0, 612
1486559908.58, 0, 0.0, 0.0, 612
1486559908.59, 0, 0.0, 0.0, 612
1486559908.61, 0, 0.0, 0.0, 612
1486559908.62, 0, 0.0, 0.0, 612
1486559908.63, 0, 0.0, 0.0, 612
1486559908.64, 1, 0.0, 0.0, 18
1486559908.65, 2, 6326.68297078, 0.0, 612
1486559908.66, 2, 6326.68297078, 0.0, 612
1486559908.67, 2, 6326.68297078, 0.0, 612
1486559908.68, 2, 6326.68297078, 0.0, 612
1486559908.69, 2, 6326.68297078, 0.0, 612
1486559908.71, 2, 6326.68297078, 0.0, 612
1486559908.72, 2, 6326.68297078, 0.0, 612
1486559908.73, 2, 6326.68297078, 0.0, 612
1486559908.74, 2, 6326.68297078, 0.0, 612
1486559908.75, 2, 6326.68297078, 0.0, 612
1486559908.76, 2, 6326.68297078, 0.0, 612
1486559908.77, 4, 13019.0178524, 0.0, 18
1486559908.78, 4, 13019.0178524, 0.0, 612
1486559908.79, 4, 13019.0178524, 0.0, 612
1486559908.8, 4, 13019.0178524, 0.0, 612
1486559908.82, 4, 13019.0178524, 0.0, 612
1486559908.83, 4, 13019.0178524, 0.0, 612
1486559908.84, 4, 13019.0178524, 0.0, 612
1486559908.85, 4, 13019.0178524, 0.0, 612
1486559908.86, 4, 13019.0178524, 0.0, 612
1486559908.87, 4, 13019.0178524, 0.0, 612
1486559908.88, 4, 13019.0178524, 0.0, 612
1486559908.89, 4, 13019.0178524, 0.0, 612
1486559908.9, 5, 466.707939124, 0.0, 18
1486559908.91, 5, 466.707939124, 0.0, 612
1486559908.93, 5, 466.707939124, 0.0, 612
1486559908.94, 5, 466.707939124, 0.0, 612
1486559908.95, 5, 466.707939124, 0.0, 612
1486559908.96, 5, 466.707939124, 0.0, 612
1486559908.97, 5, 466.707939124, 0.0, 612
1486559908.98, 5, 466.707939124, 0.0, 612
1486559908.99, 5, 466.707939124, 0.0, 612
1486559909.0, 5, 466.707939124, 0.0, 612
1486559909.01, 5, 466.707939124, 0.0, 612
1486559909.03, 5, 466.707939124, 0.0, 612
1486559909.04, 7, 15995.8344181, 0.0, 18
1486559909.05, 7, 15995.8344181, 0.0, 612
1486559909.06, 7, 15995.8344181, 0.0, 612
1486559909.07, 7, 15995.8344181, 0.0, 612
1486559909.08, 7, 15995.8344181, 0.0, 612
1486559909.09, 7, 15995.8344181, 0.0, 612
1486559909.1, 7, 15995.8344181, 0.0, 612
1486559909.11, 7, 15995.8344181, 0.0, 612
1486559909.12, 7, 15995.8344181, 0.0, 612
1486559909.14, 7, 15995.8344181, 0.0, 612
1486559909.15, 7, 15995.8344181, 0.0, 612
1486559909.16, 7, 15995.8344181, 0.0, 612
1486559909.17, 8, 464.532518788, 0.0, 18
1486559909.18, 8, 464.532518788, 0.0, 612
1486559909.19, 8, 464.532518788, 0.0, 612
1486559909.2, 8, 464.532518788, 0.0, 612
1486559909.21, 8, 464.532518788, 0.0, 612
1486559909.22, 8, 464.532518788, 0.0, 612
1486559909.24, 8, 464.532518788, 0.0, 612
1486559909.25, 8, 464.532518788, 0.0, 612
1486559909.26, 8, 464.532518788, 0.0, 612
1486559909.27, 8, 464.532518788, 0.0, 612
1486559909.28, 8, 464.532518788, 0.0, 612
1486559909.29, 8, 464.532518788, 0.0, 612
1486559909.3, 9, 451.998182885, 0.0, 18
1486559909.31, 9, 451.998182885, 0.0, 612
1486559909.33, 9, 451.998182885, 0.0, 612
1486559909.34, 9, 451.998182885, 0.0, 612
1486559909.35, 9, 451.998182885, 0.0, 612
1486559909.36, 9, 451.998182885, 0.0, 612
1486559909.37, 9, 451.998182885, 0.0, 612
1486559909.38, 9, 451.998182885, 0.0, 612
1486559909.4, 9, 451.998182885, 0.0, 612
1486559909.41, 9, 451.998182885, 0.0, 612
1486559909.42, 9, 451.998182885, 0.0, 612
1486559909.43, 10, 452.338443982, 0.0, 147
1486559909.44, 10, 452.338443982, 0.0, 410
1486559909.45, 10, 452.338443982, 0.0, 612
1486559909.47, 10, 452.338443982, 0.0, 612
1486559909.48, 10, 452.338443982, 0.0, 612
1486559909.49, 10, 452.338443982, 0.0, 612
1486559909.5, 10, 452.338443982, 0.0, 612
1486559909.51, 10, 452.338443982, 0.0, 612
1486559909.52, 10, 452.338443982, 0.0, 612
1486559909.54, 10, 452.338443982, 0.0, 612
1486559909.55, 10, 452.338443982, 0.0, 612
1486559909.56, 10, 452.338443982, 0.0, 612
1486559909.57, 11, 451.709072596, 0.0, 18
1486559909.58, 11, 451.709072596, 0.0, 612
1486559909.59, 11, 451.709072596, 0.0, 612
1486559909.61, 11, 451.709072596, 0.0, 612
1486559909.62, 11, 451.709072596, 0.0, 612
1486559909.63, 11, 451.709072596, 0.0, 612
1486559909.64, 11, 451.709072596, 0.0, 612
1486559909.65, 11, 451.709072596, 0.0, 612
1486559909.66, 11, 451.709072596, 0.0, 612
1486559909.68, 11, 451.709072596, 0.0, 612
1486559909.69, 11, 451.709072596, 0.0, 612
1486559909.7, 12, 452.881091072, 0.0, 18
1486559909.71, 12, 452.881091072, 0.0, 612
1486559909.72, 12, 452.881091072, 0.0, 612
1486559909.74, 12, 452.881091072, 0.0, 612
1486559909.75, 12, 452.881091072, 0.0, 612
1486559909.76, 12, 452.881091072, 0.0, 612
1486559909.77, 12, 452.881091072, 0.0, 612
1486559909.78, 12, 452.881091072, 0.0, 612
1486559909.79, 12, 452.881091072, 0.0, 612
1486559909.81, 12, 452.881091072, 0.0, 612
1486559909.82, 12, 452.881091072, 0.0, 612
1486559909.83, 13, 452.590850578, 0.0, 18
1486559909.84, 13, 452.590850578, 0.0, 612
1486559909.85, 13, 452.590850578, 0.0, 612
1486559909.86, 13, 452.590850578, 0.0, 612
1486559909.88, 13, 452.590850578, 0.0, 612
1486559909.89, 13, 452.590850578, 0.0, 612
1486559909.9, 13, 452.590850578, 0.0, 612
1486559909.91, 13, 452.590850578, 0.0, 612
1486559909.92, 13, 452.590850578, 0.0, 612
1486559909.93, 13, 452.590850578, 0.0, 612
1486559909.95, 13, 452.590850578, 0.0, 612
1486559909.96, 14, 452.066360457, 0.0, 452
1486559909.97, 14, 452.066360457, 0.0, 147
1486559909.98, 14, 452.066360457, 0.0, 612
1486559909.99, 14, 452.066360457, 0.0, 612
1486559910.0, 14, 452.066360457, 0.0, 612
1486559910.02, 14, 452.066360457, 0.0, 612
1486559910.03, 14, 452.066360457, 0.0, 612
1486559910.04, 14, 452.066360457, 0.0, 612
1486559910.05, 14, 452.066360457, 0.0, 612
1486559910.06, 14, 452.066360457, 0.0, 612
1486559910.08, 14, 452.066360457, 0.0, 612
1486559910.09, 14, 452.066360457, 0.0, 612
1486559910.1, 16, 27536.1344538, 0.0, 18
1486559910.11, 16, 27536.1344538, 0.0, 612
1486559910.12, 16, 27536.1344538, 0.0, 612
1486559910.13, 16, 27536.1344538, 0.0, 612
1486559910.15, 16, 27536.1344538, 0.0, 612
1486559910.16, 16, 27536.1344538, 0.0, 612
1486559910.17, 16, 27536.1344538, 0.0, 612
1486559910.18, 16, 27536.1344538, 0.0, 612
1486559910.19, 16, 27536.1344538, 0.0, 612
1486559910.2, 16, 27536.1344538, 0.0, 612
1486559910.22, 16, 27536.1344538, 0.0, 612
1486559910.23, 17, 459.974919987, 0.0, 18
1486559910.24, 17, 459.974919987, 0.0, 612
1486559910.25, 17, 459.974919987, 0.0, 612
1486559910.26, 17, 459.974919987, 0.0, 612
1486559910.27, 17, 459.974919987, 0.0, 612
1486559910.29, 17, 459.974919987, 0.0, 612
1486559910.3, 17, 459.974919987, 0.0, 612
1486559910.31, 17, 459.974919987, 0.0, 612
1486559910.32, 17, 459.974919987, 0.0, 612
1486559910.33, 17, 459.974919987, 0.0, 612
1486559910.34, 17, 459.974919987, 0.0, 612
1486559910.36, 18, 452.836863751, 0.0, 605
1486559910.37, 18, 452.836863751, 0.0, 18
1486559910.38, 18, 452.836863751, 0.0, 612
1486559910.39, 18, 452.836863751, 0.0, 612
1486559910.4, 18, 452.836863751, 0.0, 612
1486559910.42, 18, 452.836863751, 0.0, 612
1486559910.43, 18, 452.836863751, 0.0, 612
1486559910.44, 18, 452.836863751, 0.0, 612
